doc_id,gov_id,fiscal_year,doc_type,department_printed,division,fund,org,sbcl,account,line_description,line_kind,pay_range,amount,amount_kind,units,flags,source_page
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,,,,,Overtime Compensated,subtotal,,350.0,actual,,,26
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Personnel Cost Adjustment,subtotal,,-45152.0,budget,,,26
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Personnel Cost Adjustment,subtotal,,-76402.0,adopted,,,26
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,,,,,Gross Salaries & Wages Total,subtotal,,350.0,actual,,,26
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Gross Salaries & Wages Total,subtotal,,2546677.0,budget,38.0,,26
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Gross Salaries & Wages Total,subtotal,,1869843.0,adopted,20.0,,26
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Reimbursable Services Deduction,subtotal,,-216444.0,budget,,,26
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Reimbursable Services Deduction,subtotal,,-216444.0,adopted,,,26
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Grants and Aids Deduction,subtotal,,-117768.0,budget,,,26
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,006000,NET SALARIES & WAGES TOTAL,total,,414866.0,actual,,,26
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,006000,NET SALARIES & WAGES TOTAL,total,,2212465.0,budget,38.0,,26
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,006000,NET SALARIES & WAGES TOTAL,total,,1653399.0,adopted,20.0,,26
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,O&M FTE'S,fte,,,budget,26.23,,26
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,O&M FTE'S,fte,,,adopted,16.91,,26
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,NON-O&M FTE'S,fte,,,budget,4.77,,26
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,NON-O&M FTE'S,fte,,,adopted,2.99,,26
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,225796.0,actual,,,26
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,995609.0,budget,,,26
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,744029.0,adopted,,,26
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Office Of African American Affairs,0001,1518,R999,630100,General Office Expense,expenditure,,30124.0,actual,,,27
